,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
240,1.2049999999999963,"[0.4754195846008885, 0.45115237297652067, 0.2861735849060592]","[0.9297764858882518, 0.684547105928687, 0.0]","[1.2361639476619022, 1.0772107843538559, -0.34606379491036904]","[-0.18406227634233843, 0.7289686274214131, 0.0]","[0.9944004916613177, 0.0588339727052672, -0.08778511165926305, -3.2273915210467463e-06]","[[0.9842762359431276, -0.010508298905747256, -0.17632318909246186], [-0.010522340336135227, 0.9929678449194547, -0.11791581450282371], [0.1763223517069777, 0.117917066661791, 0.97724408091244]]","[-0.1839835764139035, 0.3502328092909089, -0.004367556647245999]",[10.617024070362135],"[0.9952952007729025, 0.05472992028516244, -0.07995060440051432, 0.0]",[0.5],"[8, 0, 0]","[51.766949179714935, 51.36283016274154, 51.34328724716708, 51.60361978887918]"
241,1.2099999999999962,"[0.48160040433919804, 0.45653842689828994, 0.28444326593150737]","[0.9291970903653607, 0.6868338465444065, 0.0]","[1.2269086147715507, 1.0710078625718593, -0.34328527209016646]","[-0.18479229370873923, 0.7268144654869045, 0.0]","[0.9945039294294634, 0.05837752209402683, -0.0869137460636878, -2.9487194137305725e-06]","[[0.9845875483211095, -0.010323075087149209, -0.17458749614955907], [-0.010335912366010457, 0.9930771272905997, -0.11700849613516243], [0.1745867366285004, 0.11700962940286261, 0.9776646756533733]]","[-0.18108709837019457, 0.3453060118180728, -0.004340798474468984]",[10.60251517946387],"[0.9953774114460664, 0.054338845236214815, -0.07919026885497363, 0.0]",[0.5],"[8, 0, 0]","[51.75526595262819, 51.31083348621708, 51.277086296892044, 51.592309635132494]"
242,1.214999999999996,"[0.4877349474130558, 0.46189346621114924, 0.28272683957105654]","[0.9286154021410178, 0.6891138083873467, 0.0]","[1.2177562996798201, 1.0648605489640621, -0.34055339479881774]","[-0.18552185511852493, 0.7246531301870484, 0.0]","[0.9946049149500059, 0.05792821072543437, -0.08605454986337348, -2.6931928559838202e-06]","[[0.9848920014729637, -0.010141753236127668, -0.17287246824140964], [-0.010153483288302628, 0.993184129810933, -0.11611283765722935], [0.17287177968567877, 0.1161138627942307, 0.9780761313186764]]","[-0.17782399561364606, 0.339891353982228, -0.004316555702540678]",[10.588516708108312],"[0.9954562453454904, 0.053963022309205556, -0.07845288921330468, 0.0]",[0.5],"[8, 0, 0]","[51.74198307658241, 51.26190902369221, 51.216073984042275, 51.57920457237376]"
243,1.219999999999996,"[0.4938237289114549, 0.46721776895596956, 0.28102407259706247]","[0.928031422650481, 0.6913869689552047, 0.0]","[1.208705107027009, 1.0587677121374979, -0.3378663530489639]","[-0.18625095877157535, 0.7224846428533516, 0.0]","[0.9947033330211695, 0.057486953674068676, -0.08520874032517248, -2.4595253188765314e-06]","[[0.9851892288811177, -0.009964614871032857, -0.17118086851952982], [-0.009975329522438736, 0.9932886447897927, -0.11523090268055552], [0.17118024447215666, 0.11523182972655119, 0.9784778736999236]]","[-0.17424201409661533, 0.33405539875918566, -0.004294397653402403]",[10.575004941955463],"[0.9955317998128059, 0.05360230516226085, -0.07773820452497683, 0.0]",[0.5],"[8, 0, 0]","[51.7271762978259, 51.21593083954862, 51.15995714927778, 51.564439170146464]"
244,1.2249999999999959,"[0.4998672544465899, 0.47251160751665705, 0.27933474083181764]","[0.9274451533346618, 0.693653305812803, 0.0]","[1.1997530496837996, 1.0527281467216998, -0.3352224661906917]","[-0.1869796028688996, 0.7203090248879087, 0.0]","[0.9947990943464446, 0.057054547435304116, -0.08437736959279933, -2.2464417197400756e-06]","[[0.9854789411322963, -0.009791888819333202, -0.16951511878920492], [-0.009801674811462548, 0.9933905003024527, -0.11436450970355093], [0.16951455322673267, 0.1143653479957678, 0.9788694414589458]]","[-0.1703861341189633, 0.3278607549976883, -0.004273939142977748]",[10.5619574314682],"[0.995604177965274, 0.053256490300725566, -0.07704587632663829, 0.0]",[0.5],"[8, 0, 0]","[51.71092621949077, 51.1727724886556, 51.10844795982994, 51.54814685274562]"
245,1.2299999999999958,"[0.5058660196950089, 0.47777524825026557, 0.2776586285008642]","[0.9268565956401214, 0.6959127965923124, 0.0]","[1.1908980642979883, 1.0467405848018603, -0.3326201717834465]","[-0.18770778561264093, 0.7181262977631907, 0.0]","[0.9948921331367853, 0.05663167674174028, -0.0835613344061858, -2.0526848503197945e-06]","[[0.9857609189911075, -0.009623755755420514, -0.16787731804793535], [-0.009632694788173713, 0.9934895572238125, -0.1135152451362871], [0.1678768053690727, 0.1135160033316601, 0.9792504762351057]]","[-0.1662985990252811, 0.3213661260830685, -0.004254837673874654]",[10.549352930790734],"[0.9956734874252355, 0.0529253232827195, -0.07637549733971531, 0.0]",[0.5],"[8, 0, 0]","[51.69331737186799, 51.13230753243379, 51.06126488604127, 51.53045919190132]"
246,1.2349999999999957,"[0.5118205100164989, 0.4830089511742749, 0.27599552764194696]","[0.9262657510190672, 0.6981654189934707, 0.0]","[1.182138025844104, 1.0408037066329934, -0.3300580152864081]","[-0.1884355052060807, 0.7159364830218331, 0.0]","[0.9949824048281648, 0.05621892131513147, -0.08276138571218986, -1.877021096865431e-06]","[[0.9860350067760881, -0.009460352556380365, -0.1662692609642227], [-0.009468521356417936, 0.993585706370411, -0.11268447630323533], [0.1662687959762831, 0.11268516240357615, 0.9796207131633532]]","[-0.162018954941199, 0.3146263737192723, -0.004236790645749677]",[10.53717133652155],"[0.9957398391836491, 0.052608504612580764, -0.07572659971865199, 0.0]",[0.5],"[8, 0, 0]","[51.67443734057479, 51.09441001904567, 51.01813354903361, 51.51150527828881]"
247,1.2399999999999956,"[0.5177312001457194, 0.4882129697074399, 0.27434523756551493]","[0.9256726209293498, 0.7004111507838043, 0.0]","[1.1734707611988509, 1.0349161506514344, -0.3275346405352533]","[-0.18916275985364323, 0.7137396022764232, 0.0]","[0.9950698839212614, 0.05581676252626231, -0.08197813812878395, -1.7182454749090331e-06]","[[0.9863011060629499, -0.00930177645663995, -0.16469245621385464], [-0.00930924686849944, 0.9936788657652796, -0.11187336436421579], [0.16469203411744926, 0.11187398574368375, 0.9799799718423223]]","[-0.15758410036544726, 0.30769259515774483, -0.004219532601407211]",[10.52539362701444],"[0.9958033465877686, 0.052305695320551536, -0.07509866284850975, 0.0]",[0.5],"[8, 0, 0]","[51.65437595309864, 51.05895492792663, 50.97878744623866, 51.491411168170174]"
248,1.2449999999999954,"[0.5235985539517136, 0.49338755046069704, 0.27270756436283866]","[0.9250772068344586, 0.7026499697988472, 0.0]","[1.164894061766786, 1.0290765228010919, -0.3250487809700626]","[-0.1898895477608999, 0.7115356772092873, 0.0]","[0.9951545619474744, 0.055425589938041135, -0.08121207922882542, -1.5751860053857137e-06]","[[0.9865591697319714, -0.009148088987908394, -0.16314814459757962], [-0.009154928085209459, 0.9937689780362691, -0.11108287709860713], [0.1631477609699811, 0.11108344053286666, 0.9803281477800498]]","[-0.15302834448527186, 0.3006122122760024, -0.004202832524439515]",[10.514001802741962],"[0.9958641244432286, 0.052016522228909796, -0.07449112069321423, 0.0]",[0.5],"[8, 0, 0]","[51.63322452370338, 51.02581857906497, 50.94296856189027, 51.47029940135773]"
249,1.2499999999999953,"[0.5294230242605475, 0.4985329330747025, 0.27108232045798836]","[0.9244795102035187, 0.7048818539423594, 0.0]","[1.1564056951821085, 1.0232834051929076, -0.32259925157684466]","[-0.19061586713457387, 0.7093247295722759, 0.0]","[0.9952364455632476, 0.055045707709807656, -0.08046357861334649, -1.4467074619217412e-06]","[[0.9868091963696997, -0.008999319695626824, -0.161637316870838], [-0.009005589909783526, 0.9938560079550779, -0.11031380150268202], [0.16163696764838353, 0.1103143131992047, 0.9806652043347023]]","[-0.14838347313651834, 0.2934290709871143, -0.004186491202082634]",[10.502978828163075],"[0.9959222882211182, 0.051740582906408795, -0.07390336869803008, 0.0]",[0.5],"[8, 0, 0]","[51.61107515620866, 50.99487900762576, 50.91042786984743, 51.448288586598544]"
250,1.2549999999999952,"[0.5352050527364581, 0.503649350100667, 0.2694693242001041]","[0.9238795325112873, 0.7071067811865455, 0.0]","[1.148003416113802, 1.0175353641169744, -0.32018494150364873]","[-0.19134171618254422, 0.7071067811865496, 0.0]","[0.9953155547728016, 0.05467734084346745, -0.07973289674797973, -1.3317145215706778e-06]","[[0.9870512250292818, -0.00885546962728646, -0.16016073122296406], [-0.008861228891255152, 0.993939940121267, -0.10956675615472569], [0.1601604126828197, 0.10956722178376407, 0.9809911651589206]]","[-0.14367882138544663, 0.286183549541611, -0.004170338664955388]",[10.492308575451586],"[0.9959779533610337, 0.0514774503143661, -0.07333477025189834, 0.0]",[0.5],"[8, 0, 0]","[51.58802010381207, 50.96601630465768, 50.88092573623524, 51.42549305040593]"
251,1.2599999999999951,"[0.5409450698170272, 0.5087370269212519, 0.26786839949258584]","[0.9232772752381496, 0.7093247295722717, 0.0]","[1.1396849762026708, 1.011830957427672, -0.31780480731141875]","[-0.1920670931138506, 0.7048818539423636, 0.0]","[0.9953919212778145, 0.05432064125456342, -0.07902019353964645, -1.2291543531634042e-06]","[[0.9872853303488052, -0.008716514591496898, -0.1587189303499335], [-0.008721816496208241, 0.9940207767930278, -0.10884220330732185], [0.1587186390914983, 0.10884262803314763, 0.9813061071489267]]","[-0.1389413517656736, 0.27891267436532236, -0.004154231713494982]",[10.481975770364741],"[0.9960312346615564, 0.0512266771490717, -0.07278466271708775, 0.0]",[0.5],"[8, 0, 0]","[51.56415118476381, 50.93911292474349, 50.854232229405376, 51.40202254539698]"
252,1.264999999999995,"[0.5466434946980405, 0.5137961817083903, 0.26627937545602876]","[0.9226727398701154, 0.7115356772092831, 0.0]","[1.1314481331599746, 1.006168741323019, -0.3154578668195094]","[-0.19279199613869757, 0.7026499697988514, 0.0]","[0.9954655869513017, 0.0539756936537694, -0.07832553663396985, -1.1380186787029873e-06]","[[0.9875116180228921, -0.008582408189640327, -0.15731225807125224], [-0.008587302150892897, 0.9940985358643645, -0.10814046067081587], [0.15731199099744156, 0.10814084918287536, 0.9816101538932998]]","[-0.13419573726119477, 0.27165024215914596, -0.004138051539169705]",[10.471965940461564],"[0.9960822457501083, 0.050987799886342396, -0.07225236303520695, 0.0]",[0.5],"[8, 0, 0]","[51.53955925245124, 50.914053961576634, 50.83012734466803, 51.37798201415783]"
253,1.269999999999995,"[0.5523007353638404, 0.5188270254150054, 0.2647020861219312]","[0.9220659278988159, 0.7137396022764191, 0.0]","[1.1232906590584038, 1.0005472765401706, -0.313143193506058]","[-0.19351642346845893, 0.7004111507838087, 0.0]","[0.9955366024319191, 0.05364252122653745, -0.0776489094170272, -1.0573453440484344e-06]","[[0.9877302206194112, -0.008453084624380588, -0.15594087544791618], [-0.008457616058108415, 0.9941732489865988, -0.10746171285645904], [0.1559406297465259, 0.10746206940015389, 0.9819034696111902]]","[-0.1294644481833932, 0.2644269470691355, -0.004121701446965843]",[10.462265365818602],"[0.9961310986246565, 0.050760342535077094, -0.07173717292001697, 0.0]",[0.5],"[8, 0, 0]","[51.51433371820105, 50.89072739252368, 50.808401151089974, 51.353471404747076]"
254,1.2749999999999948,"[0.5579171886591324, 0.5238297617977062, 0.2631363701544009]","[0.921456840821499, 0.7159364830218289, 0.0]","[1.115210347847037, 0.9949651339896302, -0.31085991142409636]","[-0.1942403733156823, 0.698165418993475, 0.0]","[0.9956050258341127, 0.05332109110074762, -0.07699021870802215, -9.862194354562838e-07]","[[0.9879412937304568, -0.008328461291257909, -0.15460477636448236], [-0.008332671795223554, 0.9942449598306852, -0.1068060224520727], [0.1546045494898021, 0.10680635085892408, 0.9821862535656137]]","[-0.12476784214696947, 0.2572705118167441, -0.004105104684179276]",[10.452861032336246],"[0.9961779032602851, 0.050543820107549466, -0.07123838364868779, 0.0]",[0.5],"[8, 0, 0]","[51.488562124945176, 50.86902429331254, 50.78885386746215, 51.3285855339679]"
255,1.2799999999999947,"[0.5634932403983676, 0.5288045874676544, 0.2615820705972804]","[0.9208454801410269, 0.7181262977631865, 0.0]","[1.1072050221226561, 0.9894208998512612, -0.30860719059532216]","[-0.19496384389409338, 0.6959127965923168, 0.0]","[0.9956709215689435, 0.05301131959419374, -0.07634930213223655, -9.23773978524047e-07]","[[0.9881450124446367, -0.008208441161140835, -0.1533038025441415], [-0.008212368701246897, 0.9943137224857065, -0.10617334070722576], [0.15330359219895606, 0.10617364442422589, 0.9824587349342335]]","[-0.12012425640569106, 0.2502058217595634, -0.004088202379215781]",[10.443740587681466],"[0.996222767274173, 0.05033774181493579, -0.07075528046415995, 0.0]",[0.5],"[8, 0, 0]","[51.46232976971317, 50.84883902404791, 50.771295874292, 51.30341399464876]"
256,1.2849999999999946,"[0.5690292655089808, 0.5337516919669106, 0.2600390346443038]","[0.9202318473658709, 0.7203090248879046, 0.0]","[1.0992725391903817, 0.9839131801556048, -0.3063842428447623]","[-0.19568683341860044, 0.6936533058128074, 0.0]","[0.9957343592699821, 0.05271307723559145, -0.07572593516621136, -8.691902556866834e-07]","[[0.9883415681261342, -0.008092914962474261, -0.15203765797125454], [-0.008096594062028334, 0.9943795999880578, -0.10556351780887617], [0.15203746208934413, 0.10556379992687052, 0.9827211681176055]]","[-0.11555010186380557, 0.24325506093145338, -0.004070951592895415]",[10.434892299872365],"[0.9962657956430524, 0.05014161399721909, -0.07028714660213216, 0.0]",[0.5],"[8, 0, 0]","[51.43571937281219, 50.83006938780054, 50.75554766838386, 51.278041103258545]"
257,1.2899999999999945,"[0.5745256282049327, 0.5386712578676887, 0.25850711343008]","[0.9196159440101093, 0.7224846428533475, 0.0]","[1.091410796447011, 0.9784406048743022, -0.304190318041086]","[-0.1964093401052987, 0.6913869689552088, 0.0]","[0.9957954128184024, 0.052426193554517816, -0.07511983784950962, -8.216977777401358e-07]","[[0.9885311654848945, -0.007981763173103121, -0.1508059227010815], [-0.00798522510351244, 0.9944426629751981, -0.10497631273217158], [0.15080573943030917, 0.10497657601315137, 0.9829738284631147]]","[-0.11105995813278575, 0.23643784918765592, -0.004053323483662514]",[10.426305018475713],"[0.9963070904677239, 0.04995494279713891, -0.06983326695689518, 0.0]",[0.5],"[8, 0, 0]","[51.40881079145897, 50.81261676306109, 50.74143976627046, 51.252545884276955]"
258,1.2949999999999944,"[0.5799826821871678, 0.5435634608920602, 0.25698616183987455]","[0.9189977715934221, 0.7246531301870441, 0.0]","[1.0836177361207067, 0.9730018315436149, -0.3020247007090127]","[-0.19713136217147467, 0.689113808387351, 0.0]","[0.9958541594612587, 0.05215046163728379, -0.07453068115963361, -7.805739439558103e-07]","[[0.9887140199215765, -0.007874857832009178, -0.14960806604138124], [-0.007878130803520364, 0.9945029884574182, -0.10441140265462943], [0.1496078937274343, 0.10441164955784472, 0.9832170083816953]]","[-0.10666666905510735, 0.22977137965476896, -0.0040353015871257385]",[10.417968138360525],"[0.9963467507796864, 0.04977723658829003, -0.06939293140079253, 0.0]",[0.5],"[8, 0, 0]","[51.38168077556108, 50.79638621136982, 50.72881256241657, 51.2270020878777]"
259,1.2999999999999943,"[0.5854007708677713, 0.5484284700497782, 0.2554760383363295]","[0.9183773316410883, 0.7268144654869004, 0.0]","[1.0758913494007918, 0.9675955484451103, -0.29988670698205566]","[-0.1978528978356108, 0.6868338465444108, 0.0]","[0.9959106790168908, 0.05188564244720749, -0.07395809304870635, -7.451434242230366e-07]","[[0.9888903551305436, -0.007772064181614494, -0.14844345909518705], [-0.007775173532849916, 0.9945606587008179, -0.10386839192521226], [0.14844329626602096, 0.1038686246320432, 0.9834510138337985]]","[-0.10238143816724257, 0.22327055575733057, -0.004016880209481825]",[10.409871565927883],"[0.9963848723853992, 0.04960800816780815, -0.06896543777251307, 0.0]",[0.5],"[8, 0, 0]","[51.354402763294324, 50.78128656146039, 50.717516147779435, 51.2014782376037]"
260,1.3049999999999942,"[0.5907802276147752, 0.5532664477920037, 0.2539766048014192]","[0.9177546256839818, 0.7289686274214091, 0.0]","[1.0682296799913618, 0.9622204773675562, -0.2977756818657089]","[-0.1985739453173895, 0.6845471059286913, 0.0]","[0.995965053161458, 0.05163146890909789, -0.07340166414238929, -7.147772953595993e-07]","[[0.9890604009440875, -0.007673242151417792, -0.1473113866583536], [-0.007676210536592124, 0.9946157602145709, -0.10334682058287864], [0.1473112320093725, 0.10334704102042544, 0.9836761611608791]]","[-0.09821392362275462, 0.21694812716178227, -0.003998062933601994]",[10.402005687719297],"[0.996421547744125, 0.04944677672432962, -0.06855009454972827, 0.0]",[0.5],"[8, 0, 0]","[51.32704671411112, 50.7672304712637, 50.70741009396025, 51.17603770484078]"
261,1.309999999999994,"[0.596121376014732, 0.5580775501788415, 0.25248772639209066]","[0.9171296552585679, 0.7311155947298615, 0.0]","[1.0606308271222413, 0.9568753759739395, -0.29569099678308397]","[-0.19929450283769773, 0.6822536091093991, 0.0]","[0.9960173647907284, 0.05138764975898129, -0.07286095310319994, -6.888919623125619e-07]","[[0.989224391401234, -0.007578247693673692, -0.1462110584694319], [-0.007581095266501578, 0.9946683828355559, -0.10284617242202175], [0.14621091084942506, 0.10284638228539363, 0.9838927742388335]]","[-0.09417233214303766, 0.21081482404487353, -0.003978861235884725]",[10.394361341292322],"[0.9964568658756875, 0.04929306959208122, -0.06814622322177748, 0.0]",[0.5],"[8, 0, 0]","[51.29967897679558, 50.75413446912317, 50.69836320783143, 51.150738807049564]"
