,t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
28,0.14500000000000005,"[1.0154876074239358, 1.3012386209447893e-06, 0.07501474732573335]","[1.0, 0.0, 1.0]","[0.26906202424511705, 1.2138962671049375e-05, 0.7714379383888771]","[0.0, 0.0, 0.0]","[0.9967690206999462, 4.653972862402662e-06, 0.080321350165436, 7.668908695063856e-06]","[[0.9862361965981425, -1.6978522915083107e-05, 0.16534256630208755], [1.847018909311709e-05, 0.9999999998014202, -7.48413525693023e-06], [-0.16534256614218423, 1.0435033555361737e-05, 0.9862361967158921]]","[7.90123607867371e-05, -1.1273883082088394, -0.00041189235172937747]",[11.51185492884596],"[0.9984953354057154, 5.996848972390036e-06, 0.05483671340503282, -0.0]",[0.5],"[3.94494478639257, -6.791409166033243e-05, 0.6613702652083502]","[56.866722805464676, 53.569534473787364, 50.386423198960536, 53.568125781003026]"
29,0.15000000000000005,"[1.0168329175451614, 1.3619334343000362e-06, 0.07887193701767774]","[1.0, 0.0, 1.0]","[0.27817621968967404, 1.1680991228449794e-05, 0.7785732280970238]","[0.0, 0.0, 0.0]","[0.996991444152837, 4.7897517422527935e-06, 0.07751167795474619, 6.6134955516512785e-06]","[[0.9870969612975786, -1.4540634451749243e-05, 0.16012366716277998], [1.6035887987515165e-05, 0.9999999998390569, -8.045917743476493e-06], [-0.1601236670200164, 1.0509826146208415e-05, 0.987096961371884]]","[6.487752924981568e-05, -1.1879459315737526, -0.00035436637748369735]",[11.383945429243235],"[0.9987147793004562, 5.900308440075081e-06, 0.050683227719113544, -0.0]",[0.5],"[3.9483878451903145, -5.816253780699697e-05, 0.6404946686511199]","[56.17797807785614, 53.28101242176037, 50.50137609280516, 53.27968596353036]"
30,0.15500000000000005,"[1.0182237986436098, 1.4203383904422851e-06, 0.08276480315816286]","[1.0, 0.0, 1.0]","[0.2868799490673674, 1.1200889300877351e-05, 0.7851606082701281]","[0.0, 0.0, 0.0]","[0.9972172455969323, 4.902408332900713e-06, 0.07455041936504997, 5.703422952592674e-06]","[[0.9879838794738028, -1.2444673572820981e-05, 0.1545569595489781], [1.3929720350935712e-05, 0.99999999986664, -8.525436738574881e-06], [-0.15455695942227007, 1.0575929287993842e-05, 0.987983879515396]]","[5.165779604135413e-05, -1.239887976500783, -0.00030480206979934476]",[11.262811332588619],"[0.9989150061637274, 5.785411806144261e-06, 0.04657048880406507, -0.0]",[0.5],"[3.9519355178952114, -4.9778694291283926e-05, 0.6182278381959124]","[55.51223825646783, 53.00540909522964, 50.618061469919475, 53.004162063186776]"
31,0.16000000000000006,"[1.0196581983889466, 1.4763428369466719e-06, 0.08669060619951349]","[1.0, 0.0, 1.0]","[0.29516779123790515, 1.0703284803265836e-05, 0.7912316175969116]","[0.0, 0.0, 0.0]","[0.99744353918311, 4.99204067178248e-06, 0.07145898189001695, 4.918690752599616e-06]","[[0.9888844698799323, -1.0644150260284653e-05, 0.1486859277705437], [1.2106056648750507e-05, 0.9999999998868747, -8.927147123189326e-06], [-0.14868592765870167, 1.0627917414917468e-05, 0.9888844698969231]]","[3.931630794158981e-05, -1.2835595164739888, -0.00026210423751121153]",[11.14811911901683],"[0.9990959420112663, 5.654152260082792e-06, 0.04251233497058193, -0.0]",[0.5],"[3.955537879519729, -4.257660104113861e-05, 0.5947437110821748]","[54.87007115592482, 52.7423383834912, 50.734695317151505, 52.74116839128322]"
32,0.16500000000000006,"[1.021134037345136, 1.529859260963001e-06, 0.09064676428749804]","[1.0, 0.0, 1.0]","[0.3030363673727285, 1.0192397591686759e-05, 0.7968155995643148]","[0.0, 0.0, 0.0]","[0.9976677073315717, 5.059013444696526e-06, 0.06825793510044895, 4.242040755076006e-06]","[[0.9897872277660975, -9.098780336922126e-06, 0.14255259965470915], [1.0525684912758656e-05, 0.9999999999017721, -9.255588163992276e-06], [-0.14255259955649194, 1.0661526697642714e-05, 0.9897872277646437]]","[2.782035913164681e-05, -1.3193189169631458, -0.000225326364263477]",[11.039540708317634],"[0.9992577735251884, 5.508451471586703e-06, 0.038521448819327266, -0.0]",[0.5],"[3.95914891106439, -3.63951213476885e-05, 0.5702103986188366]","[54.25199916759898, 52.49138427082573, 50.84963528669198, 52.49028922743131]"
33,0.17000000000000007,"[1.0226492191819998, 1.5808212489214348e-06, 0.09463084228531962]","[1.0, 0.0, 1.0]","[0.31048415969312787, 9.67206380457093e-06, 0.8019398168589094]","[0.0, 0.0, 0.0]","[0.9978874144193844, 5.103915098070654e-06, 0.06496697702649107, 3.6585852305776587e-06]","[[0.9906817085556562, -7.773658526286747e-06, 0.1361974752806253], [9.154929771808324e-06, 0.9999999999128232, -9.515322804353085e-06], [-0.13619747519478315, 1.0673534574566834e-05, 0.9906817085404588]]","[1.7140215453991814e-05, -1.3475359402600304, -0.00019365114886163838]",[10.936755332731002],"[0.9994009165114789, 5.350151848740892e-06, 0.03460936357970043, -0.0]",[0.5],"[3.9627268342226247, -3.109463410514699e-05, 0.5447899011225013]","[53.658488159772105, 52.252108397421715, 50.961388507609925, 52.2510864053479]"
34,0.17500000000000007,"[1.0242016399804654, 1.6291815679442894e-06, 0.09864054136961417]","[1.0, 0.0, 1.0]","[0.3175113464473605, 9.145760172161178e-06, 0.8066295708302144]","[0.0, 0.0, 0.0]","[0.9981006140152455, 5.127518878415242e-06, 0.061604904562390296, 3.155484071576451e-06]","[[0.9915585837653084, -6.63854044250514e-06, 0.12965945749256366], [7.964884182191209e-06, 0.9999999999211298, -9.710890836010772e-06], [-0.12965945741787124, 1.0661639726508366e-05, 0.991558583739979]]","[7.24818883882098e-06, -1.3685897374424183, -0.00016637333354300017]",[10.839451113137146],"[0.9995259840489309, 5.181010859577853e-06, 0.030786477293991723, -0.0]",[0.5],"[3.9662343350612335, -2.655416177002056e-05, 0.5186378299702546]","[53.089937757649096, 52.02405704577962, 51.06861579568392, 52.02310632052243]"
35,0.18000000000000008,"[1.0257891967127022, 1.6749103688050953e-06, 0.10267368922376524]","[1.0, 0.0, 1.0]","[0.324119650988656, 8.616627762908175e-06, 0.8109083239331933]","[0.0, 0.0, 0.0]","[0.9983055503085648, 5.130747775769694e-06, 0.058189588324560906, 2.721664840900632e-06]","[[0.9924096714478035, -5.667220556418315e-06, 0.12297578617250435], [6.930741801004818e-06, 0.999999999927503, -9.846772891686815e-06], [-0.12297578610778512, 1.0624346071997257e-05, 0.9924096714151347]]","[-1.8820800765298457e-06, -1.38286677445262, -0.00014288464701372642]",[10.747326359069918],"[0.999633754993776, 5.0026970573769765e-06, 0.027062074052379325, -0.0]",[0.5],"[3.969638685791214, -2.266888222567326e-05, 0.4919031446900174]","[52.54667316428935, 51.80676746619014, 51.17013279768414, 51.805886273730934]"
36,0.18500000000000008,"[1.0274097949676455, 1.7179935076196361e-06, 0.10672823084343121]","[1.0, 0.0, 1.0]","[0.33031220305470843, 8.087494825269198e-06, 0.8147978233201123]","[0.0, 0.0, 0.0]","[0.9985007544059915, 5.11464323600828e-06, 0.054737952272580374, 2.3475804134729537e-06]","[[0.9932279436064213, -4.8369940317631645e-06, 0.11618197801708753], [6.031218435239943e-06, 0.9999999999325359, -9.927362850269535e-06], [-0.11618197796123082, 1.0560853076867294e-05, 0.993227943568587]]","[-1.0276167154506865e-05, -1.3907587346434436, -0.0001226606624060655]",[10.660090612576143],"[0.9997251434077833, 4.816787514105703e-06, 0.023444351453721778, -0.0]",[0.5],"[3.972911774425685, -1.9347976127052658e-05, 0.4647279120683501]","[52.02893860318613, 51.599773502443476, 51.26490856585892, 51.598960111931405]"
37,0.19000000000000009,"[1.0290613559829191, 1.7584309817459821e-06, 0.11080221996003177]","[1.0, 0.0, 1.0]","[0.33609341058470993, 7.560898522744621e-06, 0.8183182239832755]","[0.0, 0.0, 0.0]","[0.9986850361805065, 5.080337438041316e-06, 0.05126595828842111, 2.0249994177010858e-06]","[[0.9940075131509873, -4.128191433075153e-06, 0.10931177330163538], [5.248051822450742e-06, 0.9999999999366588, -9.956946770086083e-06], [-0.10931177325360725, 1.0470953748600992e-05, 0.9940075131096904]]","[-1.7959268515051108e-05, -1.392660435105867, -0.00010524936529419165]",[10.577465455708662],"[0.9998011693803667, 4.624766418142259e-06, 0.019940453461818053, -0.0]",[0.5],"[3.9760300526039494, -1.6512765732300613e-05, 0.43724709320654154]","[51.53689240125239, 51.40261051050796, 51.3520620204684, 51.401863159630494]"
38,0.1950000000000001,"[1.0307418230358427, 1.7962354743597052e-06, 0.11489381107994814]","[1.0, 0.0, 1.0]","[0.341468840637354, 7.039105460478828e-06, 0.8214882100638473]","[0.0, 0.0, 0.0]","[0.9988574723566698, 5.029028893136079e-06, 0.047788595803837375, 1.746825200259969e-06]","[[0.9947436030333386, -3.5237764990851662e-06, 0.1023970908367757], [4.565569967844087e-06, 0.9999999999401793, -9.939686884875065e-06], [-0.10239709079562498, 1.0354941027602827e-05, 0.9947436029899203]]","[-2.4956488940324663e-05, -1.3889677888713614, -9.026123414194944e-05]",[10.499185101289067],"[0.9998629316203556, 4.428024634358291e-06, 0.016556507842560433, -0.0]",[0.5],"[3.9789744121333546, -1.4095105996340665e-05, 0.4095883633471028]","[51.07060368297764, 51.214819584084864, 51.430856719374454, 51.21413645494874]"
39,0.2000000000000001,"[1.0324491672390295, 1.8314310016620995e-06, 0.11900125213026738]","[1.0, 0.0, 1.0]","[0.34644510818856844, 6.524130972453483e-06, 0.824325113140864]","[0.0, 0.0, 0.0]","[0.9990173915016254, 4.9619611054117604e-06, 0.04431987647090464, 1.5069395357620644e-06]","[[0.9954325002160921, -3.008998350241411e-06, 0.09546799204176074], [3.97031926648101e-06, 0.9999999999433149, -9.879609530342765e-06], [-0.0954679920066214, 1.0213522824083487e-05, 0.9954325001716126]]","[-3.129303698692648e-05, -1.3800758398724065, -7.736064922598915e-05]",[10.424996786436314],"[0.9999115821030616, 4.227860058774405e-06, 0.013297667399870101, -0.0]",[0.5],"[3.9817300008643683, -1.2035993400965643e-05, 0.38187196816704294]","[50.630050609581644, 51.03595111521697, 51.500694312973565, 51.035330318852154]"
40,0.2050000000000001,"[1.0341813927799723, 1.8640516565243668e-06, 0.1231228776959717]","[1.0, 0.0, 1.0]","[0.35102977178793227, 6.017757186388615e-06, 0.8268450265005395]","[0.0, 0.0, 0.0]","[0.9991643565663727, 4.880404028414186e-06, 0.040872833787221605, 1.300067765154041e-06]","[[0.9960714970946658, -2.5710906018448103e-06, 0.08855265478222958], [3.450744614825941e-06, 0.9999999999462161, -9.780596132373763e-06], [-0.08855265475232009, 1.004774562867015e-05, 0.9960714970499653]]","[-3.6994345388211614e-05, -1.3663768925091326, -6.625846265227072e-05]",[10.354660988173743],"[0.999948302974944, 4.025478627909905e-06, 0.010168154273279799, -0.0]",[0.5],"[3.984285988378663, -1.0284362407379241e-05, 0.3542106191289183]","[50.21512006904675, 50.86556772772449, 51.561107020520026, 50.86500729558303]"
41,0.2100000000000001,"[1.035936541638912, 1.89414044245631e-06, 0.1272571028284744]","[1.0, 0.0, 1.0]","[0.3552312352355041, 5.521549914580367e-06, 0.8290629145602725]","[0.0, 0.0, 0.0]","[0.9992981455872618, 4.785638057789716e-06, 0.03745952751569902, 1.1216624666147695e-06]","[[0.9966588229130241, -2.19901085878992e-06, 0.08167735735679688], [2.996914629461359e-06, 0.9999999999489831, -9.646376594314258e-06], [-0.08167735733141746, 9.858926409023322e-06, 0.9966588228687678]]","[-4.208613233004154e-05, -1.3482587529348187, -5.6705579464774456e-05]",[10.287951480159329],"[0.9999742858428139, 3.8219958658730705e-06, 0.007171306613629553, -0.0]",[0.5],"[3.9866352916520964, -8.79604343515968e-06, 0.3267094294271875]","[49.825608702420276, 50.703246627569165, 51.611749421133155, 50.702744508622864]"
42,0.2150000000000001,"[1.0377126978150895, 1.9217481920292117e-06, 0.13140241740127578]","[1.0, 0.0, 1.0]","[0.3590586546046314, 5.036874437461574e-06, 0.8309927167849293]","[0.0, 0.0, 0.0]","[0.9994187311154397, 4.6789403111151054e-06, 0.034091052679196564, 9.678031384702642e-07]","[[0.9971935675940851, -1.8832149647140457e-06, 0.07486647277276182], [2.600285926737847e-06, 0.9999999999516792, -9.480524581139211e-06], [-0.07486647275129032, 9.648592365265141e-06, 0.9971935675507967]]","[-4.659441661078755e-05, -1.3261030948300159, -4.848741683021079e-05]",[10.22465524920463],"[0.9999907135078422, 3.6184388711531144e-06, 0.004309627012134503, -0.0]",[0.5],"[3.9887742703763402, -7.532859858856183e-06, 0.29946589109104726]","[49.46122513754045, 50.54858141820837, 51.65238981068051, 50.548135480454995]"
43,0.2200000000000001,"[1.0395079910881126, 1.9469325642165197e-06, 0.13555738098520043]","[1.0, 0.0, 1.0]","[0.36252185008042914, 4.564910256112629e-06, 0.832647445585195]","[0.0, 0.0, 0.0]","[0.9995262588938372, 4.5615729605342015e-06, 0.03077755286218313, 8.351097063666504e-07]","[[0.9976756002525752, -1.6154611679808996e-06, 0.06814247323112103], [2.253501170497065e-06, 0.9999999999543416, -9.286454321845712e-06], [-0.06814247321300786, 9.418428032952437e-06, 0.9976756002106635]]","[-5.054549748911096e-05, -1.3002839585434336, -4.141912422326684e-05]",[10.164572289742132],"[0.9999987441469548, 3.41574866074202e-06, 0.001584832119162297, -0.0]",[0.5],"[3.9907024010103007, -6.4618446719235984e-06, 0.27256989292448414]","[49.12159329234435, 50.401183431185984, 51.68290133539634, 50.40079146655609]"
44,0.22500000000000012,"[1.0413206003385147, 1.9697571154970827e-06, 0.1397206182131264]","[1.0, 0.0, 1.0]","[0.36563122220784533, 4.106664892937816e-06, 0.8340392778289252]","[0.0, 0.0, 0.0]","[0.9996210262490286, 4.434773400366925e-06, 0.027528237514453904, 7.206679594188274e-07]","[[0.9981054844782362, -1.3886400552860848e-06, 0.06152594454810927], [1.9502162669962716e-06, 0.9999999999569893, -9.06741864556123e-06], [-0.061525944532871614, 9.170229178094918e-06, 0.9981054844380152]]","[-5.3965908146028697e-05, -1.2711663890675413, -3.534146212385756e-05]",[10.107515293763075],"[0.9999994978954577, 3.2147828022318983e-06, -0.0010020970499347124, 0.0]",[0.5],"[3.992421937912945, -5.554560221144339e-06, 0.2461037781924371]","[48.80625660531376, 50.26068262301684, 51.70325307543671, 50.26034235483338]"
45,0.23000000000000012,"[1.0431487564495538, 1.990290439961772e-06, 0.14389081460227102]","[1.0, 0.0, 1.0]","[0.36839767224797043, 3.6629868182980617e-06, 0.8351796397262163]","[0.0, 0.0, 0.0]","[0.9997034606105527, 4.2997460491337916e-06, 0.02435140292489166, 6.219652757916088e-07]","[[0.998484392277657, -1.196626699381917e-06, 0.05503561007644285], [1.6849526813342495e-06, 0.999999999959627, -8.826508037801486e-06], [-0.055035610063658855, 8.905862912825239e-06, 0.9984843922393613]]","[-5.688235008788079e-05, -1.239105215393996, -3.0117249863743814e-05]",[10.053309252982146],"[0.9999940457445997, 3.016318275372938e-06, -0.0034508645654675843, 0.0]",[0.5],"[3.993937569110628, -4.786506797527668e-06, 0.2201424403057714]","[48.51468304967399, 50.12672808914154, 51.713501217242836, 50.12643718142466]"
46,0.23500000000000013,"[1.0449907448107938, 2.008605374053262e-06, 0.1480667128009021]","[1.0, 0.0, 1.0]","[0.3708325264273539, 3.2345775766062065e-06, 0.8360792849670318]","[0.0, 0.0, 0.0]","[0.9997740985145915, 4.1576556027178466e-06, 0.021254456515320437, 5.368352209236685e-07]","[[0.9988140183504054, -1.0341519801426004e-06, 0.04868836355482084], [1.4529713742112723e-06, 0.9999999999622506, -8.56665055605902e-06], [-0.048688363544123675, 8.62723346420339e-06, 0.9988140183142035]]","[-5.932161445948633e-05, -1.2044439713444497, -2.562830493546742e-05]",[10.001790989101327],"[0.9999834006357486, 2.8210545136125772e-06, -0.005761809178147968, 0.0]",[0.5],"[3.9952560734016216, -4.1366079205704016e-06, 0.19475345421928336]","[48.24627079001686, 49.99898824457506, 51.713780423008124, 49.99874431260688]"
47,0.24000000000000013,"[1.0468449074429305, 2.024778261936293e-06, 0.15224710922573728]","[1.0, 0.0, 1.0]","[0.37294746393379014, 2.8220031794058982e-06, 0.8367483660963574]","[0.0, 0.0, 0.0]","[0.9998335653935517, 4.0096215721595704e-06, 0.018243944094597772, 4.634097950754327e-07]","[[0.9990964961559005, -8.966904776723948e-07, 0.042499310208508105], [1.2501653185269742e-06, 0.9999999999648516, -8.290612482564722e-06], [-0.042499310199580205, 8.33625304600078e-06, 0.9990964961219047]]","[-6.131049509763225e-05, -1.1675139559674994, -2.1772806377679878e-05]",[9.952808627057605],"[0.999968510608273, 2.6296165836701334e-06, -0.00793585439365805, 0.0]",[0.5],"[3.996385984623602, -3.586761910689579e-06, 0.16999724083403242]","[48.00035434451889, 49.877150719020314, 51.70429547889494, 49.87695134068929]"
48,0.24500000000000013,"[1.0487096447625994, 2.0388882778333227e-06, 0.15643085105621907]","[1.0, 0.0, 1.0]","[0.3747544485648361, 2.425704826122214e-06, 0.837196499205828]","[0.0, 0.0, 0.0]","[0.9998825563992573, 3.856713955510906e-06, 0.015325579710133824, 4.000782745648617e-07]","[[0.9993343170073172, -7.803627116911853e-07, 0.03648181534560084], [1.072967958903075e-06, 0.9999999999674167, -8.000999619953911e-06], [-0.03648181533816845, 8.034817309530894e-06, 0.9993343169755926]]","[-6.287569719243048e-05, -1.1286334299936636, -1.8463023885784856e-05]",[9.90622102506654],"[0.9999502538403587, 2.4425584674781835e-06, -0.009974459315478029, 0.0]",[0.5],"[3.997337268029269, -3.121450846764741e-06, 0.14592726138240336]","[47.77621112236656, 49.76092201181186, 51.685313280924404, 49.760764739347344]"
49,0.2500000000000001,"[1.0505834170054236, 2.051016801963934e-06, 0.1606168335522482]","[1.0, 0.0, 1.0]","[0.37626566397391614, 2.046009006103395e-06, 0.8374328221024894]","[0.0, 0.0, 0.0]","[0.9999218184560573, 3.6999499080891177e-06, 0.012504277736933599, 3.454517361574427e-07]","[[0.9995302532127767, -6.818498215747001e-07, 0.030647559640824374], [9.182753301521717e-07, 0.9999999999699315, -7.700259155299602e-06], [-0.030647559634652422, 7.724784881248147e-06, 0.9995302531833483]]","[-6.404374462672432e-05, -1.0881069436022561, -1.5623362186539884e-05]",[9.861897174135976],"[0.999929435410111, 2.2603664160454443e-06, -0.01187957050180031, 0.0]",[0.5],"[3.9981210128511067, -2.7273992862988003e-06, 0.1225902385632975]","[47.57306821395233, 49.65002694922491, 51.65715519851473, 49.649909321009005]"
50,0.2550000000000001,"[1.052464745325293, 2.0612468469944507e-06, 0.16480399766276066]","[1.0, 0.0, 1.0]","[0.37749345248505284, 1.6831370286907614e-06, 0.8374660461849297]","[0.0, 0.0, 0.0]","[0.9999521336919194, 3.540291289255424e-06, 0.009784186852006488, 2.983324794914869e-07]","[[0.9996872860763166, -5.98319053887728e-07, 0.02500660026894479], [7.833798589416812e-07, 0.9999999999723821, -7.3906820316783505e-06], [-0.025006600263832172, 7.4079605294928244e-06, 0.999687286049176]]","[-6.484088839351908e-05, -1.0462247898288128, -1.3188677082900971e-05]",[9.819715578542594],"[0.9999067855976204, 2.0834623491366727e-06, -0.013653575044420732, 0.0]",[0.5],"[3.9987491443052665, -2.393276215550912e-06, 0.10002640107577916]","[47.39010932047305, 49.54420798354261, 51.620189840224526, 49.544127535752]"
51,0.2600000000000001,"[1.0543522125877183, 2.0696625321379045e-06, 0.16899132789368532]","[1.0, 0.0, 1.0]","[0.37845025746287325, 1.337214021636769e-06, 0.8373045023146934]","[0.0, 0.0, 0.0]","[0.9999743043510945, 3.378642976486961e-06, 0.007168725553624767, 2.5768767072122006e-07]","[[0.9998085393751122, -5.273586558650143e-07, 0.019567437040320997], [6.659141418034385e-07, 0.9999999999747547, -7.074405775717022e-06], [-0.019567437036096258, 7.08608153861049e-06, 0.9998085393502228]]","[-6.529301794735157e-05, -1.0032625772819594, -1.110282553841032e-05]",[9.779563627559423],"[0.9998829595464872, 1.912207278267665e-06, -0.015299255043993773, 0.0]",[0.5],"[3.9992341575004486, -2.109434623460057e-06, 0.07826974816128399]","[47.226481719461695, 49.44322436992316, 51.57482623399893, 49.44317864780768]"
52,0.2650000000000001,"[1.0562444638750326, 2.0763486022460883e-06, 0.1731778504052588]","[1.0, 0.0, 1.0]","[0.3791485692313779, 1.008277432405266e-06, 0.8369561810171025]","[0.0, 0.0, 0.0]","[0.9999891392515629, 3.2158518490005947e-06, 0.004660618899577668, 2.2262662402166714e-07]","[[0.999897218747741, -4.66920970054378e-07, 0.014337082698880949], [5.638032270228457e-07, 0.9999999999770369, -6.753417735746614e-06], [-0.014337082695398412, 6.760806904506427e-06, 0.9998972187250433]]","[-6.542557688617318e-05, -0.9594809153977464, -9.317417338441804e-06]",[9.741336967515098],"[0.999858538104908, 1.7469047335026476e-06, -0.016819743626597855, 0.0]",[0.5],"[3.999588874990964, -1.867683880217512e-06, 0.057348330795523796]","[47.081303173156805, 49.346851253635954, 51.521507424810814, 49.34683782228689]"
53,0.27000000000000013,"[1.0581402067211894, 2.0813899894081145e-06, 0.1773626313103443]","[1.0, 0.0, 1.0]","[0.37960087453475033, 6.962850618191617e-07, 0.8364287673809274]","[0.0, 0.0, 0.0]","[0.999997441814464, 3.052706353599555e-06, 0.002261936155500042, 1.9238121821349506e-07]","[[0.9999565572628468, -4.152726924484286e-07, 0.009321136564968347], [4.752241320712045e-07, 0.9999999999792176, -6.429558689182376e-06], [-0.00932113656210461, 6.433709000588234e-06, 0.9999565572422625]]","[-6.5263484000434e-05, -0.9151252051961323, -7.79074033780714e-06]",[9.704938882073698],"[0.9998340296711626, 1.5878041770238407e-06, -0.01821848262078015, 0.0]",[0.5],"[3.9998262290513873, -1.6610907697937145e-06, 0.03728454625987339]","[46.95366869729599, 49.254878696723196, 51.460704485573984, 49.254895151221]"
54,0.27500000000000013,"[1.060038211093863, 2.0848714147172103e-06, 0.18154477514724893]","[1.0, 0.0, 1.0]","[0.3798196095278297, 4.0112265519094127e-07, 0.8357296710514938]","[0.0, 0.0, 0.0]","[0.9999999996611575, 2.8899365747682165e-06, -2.5870937106764133e-05, 1.662890152738739e-07]","[[0.9999897672895829, -3.709513983866274e-07, 0.004523860739269938], [3.985715058799535e-07, 0.999999999981288, -6.1045267803543985e-06], [-0.004523860736920805, 6.106267396486864e-06, 0.9999897672710188]]","[-6.483106041819167e-05, -0.8704255283801576, -6.486835170232073e-06]",[9.67027968746448],"[0.9998098728756364, 1.4351043885123868e-06, -0.019499181991669882, 0.0]",[0.5],"[3.9999590691583315, -1.4838055935465096e-06, 0.018095442957079752]","[46.842657118615655, 49.16711066965662, 51.39291093226711, 49.167154644519385]"
55,0.28000000000000014,"[1.0619373091415023, 2.086877027993165e-06, 0.1857234235025064]","[1.0, 0.0, 1.0]","[0.37981711627422576, 1.2261107246412523e-07, 0.8348660517275749]","[0.0, 0.0, 0.0]","[0.9999975757464713, 2.7282147394519456e-06, -0.002201929543958475, 1.437787074139469e-07]","[[0.9999999986613339, -3.3272756116979303e-07, -5.1741873234866515e-05], [3.324284997003196e-07, 0.9999999999832412, -5.7798817516832785e-06], [5.174187515712535e-05, 5.779864543472656e-06, 0.9999999986446857]]","[-6.415196333819051e-05, -0.8255966276013607, -5.37469863370595e-06]",[9.63727614827777],"[0.9997864399407987, 1.2889568091151175e-06, -0.020665781108930026, 0.0]",[0.5],"[3.9999999946453357, -1.3309102446791721e-06, -0.00020696749293946606]","[46.747337359923755, 49.08336403015768, 51.31863753092529, 49.08343320803647]"
56,0.28500000000000014,"[1.0638363947228735, 2.0874900833554854e-06, 0.18989775376114426]","[1.0, 0.0, 1.0]","[0.37960560271770655, -1.394869440407764e-07, 0.8338448405797273]","[0.0, 0.0, 0.0]","[0.9999909009739348, 2.5681560944719414e-06, -0.004265907022806567, 1.243575710395085e-07]","[[0.9999903030125254, -2.995713909899407e-07, -0.004403848411061498], [2.755420444416918e-07, 0.9999999999850723, -5.457049432302767e-06], [0.004403848412630535, 5.45578306996818e-06, 0.9999903029976805]]","[-6.32491266451326e-05, -0.7808379707775586, -4.427597847058198e-06]",[9.605850918389116],"[0.9997640405713667, 1.1494688322426436e-06, -0.021722411907828802, 0.0]",[0.5],"[3.999961212050102, -1.1982855639597627e-06, -0.017615393644245993]","[46.666774401886826, 49.00346750808031, 51.238407482225874, 49.003559627668004]"
